XID,Project Name,City,Squareyards.com Link
r432515,Sai Green City,Coimbatore,https://www.squareyards.com/ghaziabad-residential-property/sai-green-city-ghaziabad/197253/project
r431065,Sree Shresta Enclave,Bangalore East,https://www.squareyards.com/bangalore-residential-property/ds-max-shresta/217421/project
r374132,Cybercity Westbrook,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/cybercity-west-brook/113503/project
r30998,The Presidential Tower,Bangalore West,https://www.squareyards.com/bangalore-residential-property/the-presidential-tower/9404/project
r430204,Casagrand Avenuepark,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-avenue-park/306283/project
r427647,Kohinoor Riverdale,Pune East,https://www.squareyards.com/pune-residential-property/kohinoor-riverdale/247995/project
r273337,Ashiana Tarang,Bhiwadi,https://www.squareyards.com/bhiwadi-residential-property/ashiana-town/1112/project
r409851,Rajparis Diamond,Chennai North,https://www.squareyards.com/chennai-residential-property/vnr-hywinds/245940/project
r416824,Narayan Green Vistas,Vadodara,https://www.squareyards.com/vadodara-residential-property/nysa-skydale/319003/project
r391991,Theme Imperial,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/theme-imperial/182464/project
r389235,Vajra The Royal Park,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vajra-the-royal-park/160660/project
r328265,Today Global Anandam,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/today-global-anandam/10667/project
r423234,The Gale at Godrej Park World,Pune West,https://www.squareyards.com/pune-residential-property/godrej-park-world/245338/project
r380681,Lodha Woods,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-woods/112847/project
r420375,Sri Sai Residency,Lucknow,https://www.squareyards.com/lucknow-residential-property/sri-sai-basera/106212/project
r430082,Euphoria in The East,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sowparnika-euphoria/306394/project
r405375,Manepally Green Grandeur,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/manepally-green-grandeur/224591/project
r425106,Ruparel Stardom,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/ruparel-stardom/246944/project
r432183,Keya The Lake Terraces,Bangalore South,https://www.squareyards.com/bangalore-residential-property/keya-the-lake-terraces/307892/project
r426925,RRL Palacio,Bangalore East,https://www.squareyards.com/bangalore-residential-property/rrl-palacio/247218/project
r406639,Oblong Vega 4,Chennai North,https://www.squareyards.com/gurgaon-residential-property/wal-street-73/214068/project
r351267,Nirmal Landmark,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/nirmal-landmark/152085/project
r33782,Sattva Magnificia,Bangalore East,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-magnificia/17499/project
r399106,Arihant One,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/arihant-one/213558/project
r269167,Godrej Golf Links Evoke Villas,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/godrej-golf-link-villas/8649/project
r428601,Kochar Jewel,Chennai South,https://www.squareyards.com/chennai-residential-property/kochar-jewel/244404/project
r426628,Promise of Spring,Bangalore North,https://www.squareyards.com/bangalore-residential-property/assetz-promise-of-spring/246863/project
r394754,Subham Garden,Jorhat,https://www.squareyards.com/guwahati-residential-property/subham-build-well/9546/project
r263555,Piramal Aranya,South Mumbai,https://www.squareyards.com/mumbai-residential-property/piramal-aranya/8492/project
r433760,Nand Yashoda Highrise,Nagpur,https://www.squareyards.com/ghaziabad-residential-property/rajvansh-shivoy-high-street/231666/project
r406711,Guruchhaya Apartment,Aurangabad,https://www.squareyards.com/mumbai-residential-property/nl-aryavarta/28057/project
r399974,Green Courtyard,Kota,https://www.squareyards.com/gurgaon-residential-property/royal-courtyard-62/113466/project
r417017,Casagrand Palm Springs,Chennai South,https://www.squareyards.com/chennai-residential-property/alliance-jasmine-springs/10538/project
r347957,Indis Viva City,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/indis-viva-city/29754/project
r62235,Mahindra Luminare,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/mahindra-luminare/987/project
r409559,Nirman Vistaa,Kolkata East,https://www.squareyards.com/kolkata-residential-property/nirman-greens/216626/project
r428204,Mansha Heritage,Sonipat,https://www.squareyards.com/sonipat-residential-property/mansha-heritage/311566/project
r391879,Max Woods,Madurai,https://www.squareyards.com/bangalore-residential-property/svb-maple-woods/238829/project
r402494,Concorde Equity,Kolar,https://www.squareyards.com/bangalore-residential-property/concorde-equity/221791/project
r398215,EIPL Corner Stone,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/eipl-corner-stone/188610/project
r331957,Krisumi Waterfall Residences,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/krisumi-waterfall-residences/10781/project
r369997,Casagrand First City,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-first-city/101785/project
r426835,Tricity Aspire,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/tricity-aspire/247872/project
r395988,Prarthana Eco Exotica,Ranchi,https://www.squareyards.com/bangalore-residential-property/annragh-green-earth/239482/project
r213691,Ratan Panorama,Kanpur,https://www.squareyards.com/mumbai-residential-property/shraddha-panorama/234361/project
r388010,Shikhar Greens,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/shikhar-greens/149434/project
r303,Jaypee Greens Kalypso Court,Noida,https://www.squareyards.com/noida-residential-property/jaypee-greens-kalypso-court/108194/project
r399946,Sanskruti Sky,Vadodara,https://www.squareyards.com/vadodara-residential-property/nysa-skydale/319003/project
r343931,Solitaire Valley,Allahabad,https://www.squareyards.com/allahabad-residential-property/solitaire-pride/248014/project
r411425,Sarang by Sumadhura Phase 1,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sumadhura-sarang/227966/project
r402868,Prestige Clairemont,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/prestige-clairemont/213242/project
r419941,Chitrakut Greenville,Kolkata East,https://www.squareyards.com/kolkata-residential-property/neelkanth-chitrakut-greenville/243824/project
r402421,Mahidhara Harmony,Bangalore East,https://www.squareyards.com/bangalore-residential-property/mahidhara-harmony/210647/project
r342545,Supreme Blossoms,Nagpur,https://www.squareyards.com/bangalore-residential-property/sobha-the-supreme-tower/99149/project
r418966,NSL East Luxoria,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/nsl-east-luxoria/237202/project
r403916,Shalimar Gallant West,Lucknow,https://www.squareyards.com/lucknow-residential-property/shalimar-gallant-west/161602/project
r438209,GS Shristi Vista,Kolkata East,https://www.squareyards.com/mumbai-residential-property/marshal-srishti/28256/project
r438102,Oshian Super City 5,Nagpur,https://www.squareyards.com/pune-residential-property/osian-divino/157933/project
r381691,Sudarshan Landmark,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/sudarshan-landmark/158778/project
r404243,Lodha Divino,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-divino/217714/project
r61689,Ashiana Umang,Jaipur,https://www.squareyards.com/jaipur-residential-property/ashiana-umang/9696/project
r426644,BPTP The Amaario,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/bptp-the-amaario/247631/project
r260370,Assetz 63 Degree East,Bangalore East,https://www.squareyards.com/bangalore-residential-property/assetz-63-degree-east/16078/project
r418843,Smartworld The Edition,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/smart-world-the-edition/217454/project
r430662,BRC Sree Hemadurga Nava,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/brc-sri-hemadurga-sivahills/12845/project
r103296,Kundan Praangan,Pune North,https://www.squareyards.com/pune-residential-property/kundan-prangan/41648/project
r368140,KK Marks,Pune West,https://www.squareyards.com/mumbai-residential-property/kk-moniz-complex/121184/project
r422558,Godrej Reserve,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/godrej-reserve-kandivali/243614/project
r429486,Claremont by Origin,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/origin-claremont/248152/project
r432274,Shree Kriba Flats,Chennai South,https://www.squareyards.com/chennai-residential-property/ramaniyam-sri-vaikuntam/248197/project
r273787,GPS Meena Pride,Kolkata East,https://www.squareyards.com/kolkata-residential-property/kalindi-vatika/46985/project
r319279,Noble Nakshatra Phase 1,Nagpur,https://www.squareyards.com/pune-residential-property/nakshatra-i-land/24274/project
r411033,Divine Newquay,Pune South,https://www.squareyards.com/pune-residential-property/divine-newquay/239913/project
r402429,Mathapathi Grand Field,Bangalore East,https://www.squareyards.com/bangalore-residential-property/mathapathi-grand-field/220875/project
r426316,Dani Sky,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/dani-sky/246539/project
r401542,Casagrand Aria,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-aria/234740/project
r324247,Purva Zenium,Bangalore North,https://www.squareyards.com/bangalore-residential-property/puravankara-purva-zenium/10487/project
r395806,DAC Prathyangira,Chennai South,https://www.squareyards.com/chennai-residential-property/baashyaam-pinnacle-crest/30550/project
r404068,M3M Crown,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/m3m-crown/214724/project
r429386,Dac Marshal,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-aria/234740/project
r379476,Solaris Shalimar,Kolkata West,https://www.squareyards.com/kolkata-residential-property/eden-solaris-shalimar/111667/project
r386994,Sumadhura Aspire Amber,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sumadhura-aspire-amber/123784/project
r432542,ATS Sanctuary 105,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ats-homekraft-sanctuary/308290/project
r348347,Kalpataru Elitus,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-elitus/30434/project
r419526,Avant Heritage 5,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/avant-heritage/5907/project
r380659,APR Praveens Higheria,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/apr-praveens-higheria/112100/project
r423876,Vinayak Rajkunj,Kolkata East,https://www.squareyards.com/pune-residential-property/srushti-bellagio/116126/project
r405630,Bhoomi Imperia,Nasik,https://www.squareyards.com/thane-residential-property/bhumi-imperial/226044/project
r410862,Nyati Emerald,Pune West,https://www.squareyards.com/pune-residential-property/nyati-emerald/225260/project
r7662,Paramount Golfforeste,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/paramount-golfforeste/1182/project
r399126,L And T West Square,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/l-and-t-seawoods-residences/10544/project
r423182,Pristine O2 World,Pune East,https://www.squareyards.com/pune-residential-property/pristine-o2-world/245239/project
r407012,Hiranandani Golden Willows,Navi Mumbai,https://www.squareyards.com/mumbai-residential-property/sheth-golden-willows/28617/project
r422994,Krishna Darshan Niwas,Vadodara,https://www.squareyards.com/vadodara-residential-property/agarwal-madhuvan-galaxy/319294/project
r414070,Etha Su Casa Imperial,Kolkata South,https://www.squareyards.com/kolkata-residential-property/etha-su-casa-imperial/231035/project
r428452,Sumadhura Palais Royale,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sumadhura-palais-royale/247455/project
r402584,Casagrand Flagship,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-flagship/234696/project
r432485,Keystone Seasons,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/keystone-seasons/249991/project
r79448,Siddha Eden LakeVille,Kolkata North,https://www.squareyards.com/kolkata-residential-property/siddha-eden-lakeville/4874/project
r427979,Concorde Mayfair,Bangalore North,https://www.squareyards.com/bangalore-residential-property/concorde-mayfair/91391/project
r396984,Whiteland Blissville,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/whiteland-blissville/171090/project
r407796,Siva Sai Infra Myra,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/siva-sai-myra/222713/project
r383945,Eden Willow Estate,Kolkata South,https://www.squareyards.com/kolkata-residential-property/eden-willow-estate/175210/project
r426162,Chandak Highscape City,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/chandak-highscape-city/247092/project
r312775,Kanakia Silicon Valley,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kanakia-silicon-valley/10257/project
r460,Paranjape Blue Ridge,Pune West,https://www.squareyards.com/pune-residential-property/paranjape-blue-ridge/24446/project
r411122,Shantam Meadows,Vadodara,https://www.squareyards.com/ahmedabad-residential-property/lilamani-rajul-greens/250383/project
r425849,Bhima Vishaka,Mysore,https://www.squareyards.com/pune-residential-property/yashwin-orizzonte/101668/project
r383839,DLF One Midtown,West Delhi,https://www.squareyards.com/delhi-residential-property/dlf-one-midtown/102315/project
r24556,TDI Lake Grove City,Sonipat,https://www.squareyards.com/sonipat-residential-property/tdi-lake-grove-city/311574/project
r243287,Courtyard by Narang Realty and The Wadhwa Group,Thane,https://www.squareyards.com/thane-residential-property/courtyard-by-narang-realty-and-the-wadhwa-group/8337/project
r432599,Arena The Ultima Heights,Noida,https://www.squareyards.com/noida-residential-property/lotus-green-arena/728/project
r28872,Casa Lakeside,Vadodara,https://www.squareyards.com/vadodara-residential-property/samruddhi-ashok-vatika/319114/project
r411970,Map Anandgram,Nasik,https://www.squareyards.com/nashik-residential-property/dhatrak-avadh-utopia/322561/project
r429358,SPR Binny Sky Tower 1,Chennai North,https://www.squareyards.com/chennai-residential-property/spr-market-of-india/210251/project
r419437,Merlion Orchids,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/merlion-galaxia/108830/project
r430996,Pride Euphora,Bangalore East,https://www.squareyards.com/bangalore-residential-property/pride-euphora/307500/project
r397582,Om Sree Gallaxy,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/om-sree-gallaxy/180582/project
r429439,Juhi Empressa,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/juhi-empressa/251919/project
r386983,Shriram 107 Southeast,Bangalore South,https://www.squareyards.com/bangalore-residential-property/shriram-107-south-east/143633/project
r415216,Sampada Central Residency,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sampada-central-residency/231032/project
r402990,Shriram Pristine Estates,Bangalore North,https://www.squareyards.com/bangalore-residential-property/shriram-pristine-estates/210697/project
r407065,Casagrand Aspires,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-elinor/222459/project
r377839,Vasavi Metropolis,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vasavi-metropolis/109727/project
r415823,Earthwork Sky Breeze,Kolkata North,https://www.squareyards.com/mumbai-residential-property/bhutra-mangal-karini-sky-breeze/232354/project
r399375,Amarnath River Nest,Pune North,https://www.squareyards.com/pune-residential-property/amarnath-river-nest/185664/project
r410327,Arkade Nest,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/arkade-nest/223209/project
r344055,Majestique Signature Towers,Pune West,https://www.squareyards.com/pune-residential-property/majestique-signature-towers/100023/project
r430194,Eco County,Jalandhar,https://www.squareyards.com/hyderabad-residential-property/dreamscape-eco-sphere/244810/project
r422583,Signature Global De Luxe DXP,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-de-luxe-dxp/244108/project
r419936,Godrej Aristocrat,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/godrej-aristocrat/235556/project
r420989,Lansum Elena,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/lansum-elena/239534/project
r338117,DSR Parkway,Bangalore East,https://www.squareyards.com/bangalore-residential-property/dsr-parkway/25403/project
r397983,Pavani Mirabilia,Bangalore East,https://www.squareyards.com/bangalore-residential-property/pavani-mirabilia/180232/project
r412884,Arima Chiron Villa,Chennai South,https://www.squareyards.com/chennai-residential-property/olympia-panache/4233/project
r399668,Chandrika Paradise,Bangalore South,https://www.squareyards.com/bangalore-residential-property/chandrika-paradise/189465/project
r377402,Kwality Waterside,Kolkata East,https://www.squareyards.com/pune-residential-property/sukhwani-hermosa-casa/30496/project
r385328,Trident by Namishree,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/home-tree-xi/238269/project
r303427,Vijaya Aquagreen,Bangalore North,https://www.squareyards.com/bangalore-residential-property/vijaya-aqua-green/231879/project
r394309,K Shire,Pune West,https://www.squareyards.com/pune-residential-property/pethkar-siyona/22660/project
r429659,Purvanchal Royal Atlantis,Lucknow,https://www.squareyards.com/lucknow-residential-property/purvanchal-royal-atlantis/306787/project
r247113,Hero Homes Mohali,Mohali,https://www.squareyards.com/chandigarh-residential-property/hero-homes/9051/project
r378133,Smart World Gems,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/smart-world-gems/106590/project
r427043,Casagrand French Town,Chennai South,https://www.squareyards.com/chennai-residential-property/casagrand-avenue-park/306283/project
r405130,Pranathis Kiara,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/pranathi-kiara/220340/project
r396805,Prestige Glenbrook,Bangalore East,https://www.squareyards.com/bangalore-residential-property/prestige-glenbrook/234743/project
r381282,ASBL Springs,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/asbl-springs/105612/project
r423846,Ranjekar Umashankar Prasad,Pune Central,https://www.squareyards.com/pune-residential-property/ranjekar-umashankar-prasad/237458/project
r379399,Sattva Ashraya,Bangalore West,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-ashraya/112609/project
r426127,Sobha Elysia,Gandhinagar,https://www.squareyards.com/ahmedabad-residential-property/sobha-elysia/247645/project
r428472,Ruby Urban Avenue,Chengalpattu,https://www.squareyards.com/chennai-residential-property/ruby-villa/76677/project
r402428,Mitta Orrin,Bangalore East,https://www.squareyards.com/bangalore-residential-property/nvt-mystic-garden/102394/project
r6414,Pratham Riviera,Vadodara,https://www.squareyards.com/agra-residential-property/bibhab-riviera/310406/project
r396136,Sigma Greens,Bhopal,https://www.squareyards.com/mumbai-residential-property/sigma-sapphire/232992/project
r380454,Vayu Royal Enclave 1,Bhopal,https://www.squareyards.com/hapur-residential-property/landcraft-dinesh-nagar/4018/project
r5660,Wave Estate,Mohali,https://www.squareyards.com/chandigarh-residential-property/wave-estate/109206/project
r74173,Sky City by Oberoi Realty,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/oberoi-sky-city/8371/project
r427191,Ganga Anantam,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ganga-anantam/249821/project
r371065,Brigade Citadel,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/brigade-citadel-phase-iii/104073/project
r400451,Elan The Presidential,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/elan-the-presidential/205270/project
r384811,Codename 24K,Chennai South,https://www.squareyards.com/pune-residential-property/vtp-codename-skylights/103241/project
r432547,DSR The Address,Bangalore East,https://www.squareyards.com/bangalore-residential-property/dsr-sunrise-towers/1369/project
r376683,Solaris Plus,Vadodara,https://www.squareyards.com/navi-mumbai-residential-property/raheja-solaris/112762/project
r436837,Ancia,Coimbatore,https://www.squareyards.com/bangalore-residential-property/casagrand-florella-phase-2/111383/project
r437354,209 Hadapsar,Pune East,https://www.squareyards.com/pune-residential-property/lohia-jain-209-hadapsar/324953/project
r409011,Fusion The Rivulet,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/fusion-the-rivulet/224848/project
r376037,Radhe Shyam Harmony,Vadodara,https://www.squareyards.com/hyderabad-residential-property/ramky-one-harmony/103439/project
r427056,M3M Altitude,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/m3m-altitude/247647/project
r428751,NSL Nakshatra,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/serene-nsl-nakshatra/249455/project
r352441,Ramprastha Imperial Heights Phase 1,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/ramprastha-imperial-heights-phase-1/29750/project
r379387,Bhartiya City Nikoo Homes 4,Bangalore North,https://www.squareyards.com/bangalore-residential-property/bhartiya-nikoo-homes/1655/project
r382880,T and T Digitown,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/t-and-t-digitown-phase-1/114042/project
r413380,Birla Trimaya,Bangalore North,https://www.squareyards.com/bangalore-residential-property/birla-trimaya/228605/project
r430718,Dewansh Dev City,Bhopal,https://www.squareyards.com/hyderabad-residential-property/dev-signature-one/224157/project
r292919,LDA Samajwadi Lohiya Enclave,Lucknow,https://www.squareyards.com/lucknow-residential-property/lda-kabir-nagar/156688/project
r427572,Lucky Dream City,Ranchi,https://www.squareyards.com/navi-mumbai-residential-property/lucky-dream-paradise/53139/project
r371652,Udyog Varad,Aurangabad,https://www.squareyards.com/thane-residential-property/salasar-courtyard/210010/project
r269367,Kalpataru Jade Residences,Pune West,https://www.squareyards.com/pune-residential-property/kalpataru-jade-residences/2104/project
r2874,Trishla City,Chandigarh,https://www.squareyards.com/zirakpur-residential-property/trishla-city/9135/project
r423386,Chitrapatjanak Dadasaheb Phalke Township Phase 1A,Raigad,https://www.squareyards.com/navi-mumbai-residential-property/chitrapatjanak-dadasaheb-phalke-township/226685/project
r385178,Nambiar Millennia,Bangalore East,https://www.squareyards.com/bangalore-residential-property/nambiar-millennia/130220/project
r6136,DLF The Skycourt,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-the-skycourt/114/project
r429968,TVS Isle of Trees,Bangalore North,https://www.squareyards.com/bangalore-residential-property/tvs-emerald-isle-of-trees/306171/project
r432448,Arkade Rare,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/arkade-rare/307544/project
r433757,Sigma Krishna Residency,Jabalpur,https://www.squareyards.com/mumbai-residential-property/sigma-sapphire/232992/project
r417345,Shalimar Sky Garden,Lucknow,https://www.squareyards.com/lucknow-residential-property/shalimar-sky-garden/238337/project
r421711,M3M The Line,Noida,https://www.squareyards.com/noida-residential-property/m3m-the-line/236502/project
r309209,Sarthak Greens,Bhilai,https://www.squareyards.com/pune-residential-property/bora-samrat-sarthak/214919/project
r372347,DS Max Sahara,Bangalore South,https://www.squareyards.com/bangalore-residential-property/ds-max-sahara-grand/307918/project
r318529,PS ONE 10,Kolkata East,https://www.squareyards.com/kolkata-residential-property/ps-one-10/10554/project
r319413,Solaris Joka,Kolkata South,https://www.squareyards.com/kolkata-residential-property/ps-the-102/9853/project
r413980,Sri Balaji Serene,Bangalore North,https://www.squareyards.com/bangalore-residential-property/sri-balaji-serene/235371/project
r378411,Ecolife Eon Akash,Bangalore East,https://www.squareyards.com/bangalore-residential-property/ecolife-eon-akash/113115/project
r433734,Purvi Arvindam,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sai-purvi-arvindam/308772/project
r432097,Uma The Nature,Thane Outskirts,https://www.squareyards.com/thane-residential-property/kvm-manas-heights/245318/project
r388179,VTP Bellissimo,Pune West,https://www.squareyards.com/pune-residential-property/vtp-earth-one/234371/project
r397709,Godrej Woodsville,Pune West,https://www.squareyards.com/pune-residential-property/godrej-woodsville/176225/project
r10412,Purvanchal Royal City,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/purvanchal-royal-city/1183/project
r371185,Palm Springs,Pune West,https://www.squareyards.com/mumbai-residential-property/palm-spring-centre/120435/project
r402731,MVV and GV The Grand,Visakhapatnam,https://www.squareyards.com/vizag-residential-property/mvv-gv-the-grand/217415/project
r415883,Gamuts Gateway Bhaskara,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/gamut-vasavi-meher-nivas/109965/project
r382050,The Golden County,Ahmedabad West,https://www.squareyards.com/hyderabad-residential-property/golden-county-rampally/11425/project
r428329,Nyati Evoque,Pune East,https://www.squareyards.com/pune-residential-property/nyati-evoque/248416/project
r171063,Sheres Shalimar Mannat,Lucknow,https://www.squareyards.com/lucknow-residential-property/shalimar-mannat/8874/project
r428425,Rustomjee 180 Bayview,South Mumbai,https://www.squareyards.com/mumbai-residential-property/rustomjee-180-bayview/250349/project
r385408,Nyati Era,Pune East,https://www.squareyards.com/pune-residential-property/nyati-era/146906/project
r233764,Shapearth Raaga,Varanasi,https://www.squareyards.com/varanasi-residential-property/shapearth-raaga/9840/project
r63501,Saya Gold Avenue,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/saya-gold-avenue/1266/project
r396174,Dharti Skyline,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/dharti-skyline/228966/project
r412796,Pyramid Alban,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/pyramid-alban/247022/project
r222447,SMR Vinay Iconia,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/smr-vinay-iconia-hyderabad/8549/project
r25860,ATS Triumph,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ats-triumph/234/project
r323441,Gem Nakshathra,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/gem-nakshatra/10895/project
r433611,Renox Thrive,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/renowned-renox-thrive/308677/project
r290685,Godrej Nest,Noida,https://www.squareyards.com/noida-residential-property/godrej-nest/9255/project
r394631,Altezza by The Palm,Gandhinagar,https://www.squareyards.com/chennai-residential-property/appaswamy-altezza/30195/project
r388275,Aishwaryam Insignia,Pune West,https://www.squareyards.com/pune-residential-property/aishwaryam-insignia/152338/project
r277575,Joyville Virar By Shapoorji Pallonji,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/shapoorji-pallonji-joyville/9674/project
r409009,RKS Shivom,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/dheiva-residency/317416/project
r421436,Shivay Splendora,Vadodara,https://www.squareyards.com/vadodara-residential-property/shree-shyamal-county/319005/project
r318679,Hero Homes,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/hero-homes-gurgaon/10213/project
r2718,DLF Regal Gardens,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-regal-gardens/166/project
r423203,SWC Skylight,Vadodara,https://www.squareyards.com/pune-residential-property/shapoorji-pallonji-vanaha-springs/109575/project
r437891,Nirman Park,Nasik,https://www.squareyards.com/pune-residential-property/ds-atulya-nirman/23852/project
r298821,Kalpataru Vista,Noida,https://www.squareyards.com/noida-residential-property/kalpataru-vista/10765/project
r431010,Daksh Avlon,Nasik,https://www.squareyards.com/jaipur-residential-property/ashiana-daksh-phase-1/29825/project
r332507,Godrej 24,Bangalore East,https://www.squareyards.com/bangalore-residential-property/godrej-24-sarjapur/10583/project
r421814,Sri Sunshine D Greens,Bangalore North,https://www.squareyards.com/bangalore-residential-property/tetra-grand-green-essence/231880/project
r413902,Oriana Nest,Pune West,https://www.squareyards.com/pune-residential-property/pearl-apartments-baner/206860/project
r33676,Global Serenity,Pune North,https://www.squareyards.com/pune-residential-property/global-serenity/24030/project
r409477,Aurigaa Mirai,Pune West,https://www.squareyards.com/pune-residential-property/aurigaa-mirai/220304/project
r414088,Aparna Synergy,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/aparna-synergy/228573/project
r324563,Shriram Park 63,Chennai South,https://www.squareyards.com/chennai-residential-property/shriram-park-63/10475/project
r388431,Mahaveer Crystal Garden,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/mahaveer-crystal-garden/150345/project
r401530,Raj Bay Vista,Bangalore South,https://www.squareyards.com/bangalore-residential-property/snn-raj-bay-vista/220265/project
r375499,Kumar Prospera,Bangalore North,https://www.squareyards.com/bangalore-residential-property/kumar-prospera/112689/project
r416684,SR Serenity,Bangalore East,https://www.squareyards.com/bangalore-residential-property/samhita-serenity/14363/project
r426978,The Suman Marvelous,Chandigarh,https://www.squareyards.com/zirakpur-residential-property/the-suman-marvelous/250762/project
r404229,Ishwar Pratik Grand,Nasik,https://www.squareyards.com/pune-residential-property/kumar-magna-city/228358/project
r335143,Bharati Ashraya,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/metro-dream-valley/317397/project
r411565,Merlin Serenia,Kolkata North,https://www.squareyards.com/kolkata-residential-property/merlin-serenia/231036/project
r396695,JRC Wild Woods,Bangalore East,https://www.squareyards.com/bangalore-residential-property/jrc-wild-woods/179874/project
r389059,Sikhara One,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/rg-kedia-sunrise-gateway/308053/project
r178479,Keya Life By The Lake,Bangalore North,https://www.squareyards.com/bangalore-residential-property/keya-homes-life-by-the-lake/14248/project
